post,pre
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,8
8,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1004
1004,4
4,4
4,6
6,4
4,4
4,4
4,9
9,71
71,1
1,22
22,8
8,3621
3621,2203
2203,4
4,4214
4214,6
6,5
5,9
9,776
776,6
6,3
3,4
4,34
34,38
38,6
6,149
149,4
4,4
4,4
4,6
6,0
0,3
3,0
0,0
0,0
0,0
0,1
1,0
0,663
663,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,7
7,5
5,0
0,0
0,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,48
48,0
0,0
0,0
0,3
3,0
0,1
1,0
0,0
0,1098
1098,0
0,0
0,1
1,0
0,2
2,0
0,4
4,5
5,3
3,4
4,1
1,0
0,0
0,0
0,5
5,6
6,0
0,5
5,3
3,0
0,4
4,1
1,36
36,3
3,0
0,1
1,0
0,0
0,0
0,0
0,194
194,382
382,7
7,5
5,5
5,5
5,4
4,5
5,31
31,5
5,5
5,0
0,3
3,3
3,2
2,5
5,4
4,7
7,3
3,5
5,5
5,1
1,4
4,8
8,3
3,5
5,3
3,4
4,0
0,6
6,6
6,0
0,5
5,0
0,0
0,0
0,8
8,6
6,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,3
3,611
611,6
6,5
5,5
5,4
4,116
116,0
0,4
4,5
5,0
0,4
4,164
164,0
0,4
4,36
36,9
9,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5
5,3
3,0
0,0
0,0
0,0
0,0
0,2
2,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,2
2,7
7,11
11,13
13,1
1,4
4,3
3,3
3,0
0,0
0,0
0,4
4,4
4,4
4,4
4,0
0,0
0,2
2,3
3,9
9,5
5,0
0,3
3,3
3,4
4,4
4,4
4,4
4,5
5,1
1,7
7,0
0,0
0,0
0,4
4,4
4,57
57,5
5,3
3,5
5,0
0,0
0,683
683,13
13,8
8,14
14,11
11,8
8,2
2,2
2,5
5,6
6,3
3,0
0,5
5,5
5,4
4,5
5,29
29,4
4,3
3,4
4,5
5,4
4,5
5,4
4,1
1,6
6,8
8,0
0,5
5,27
27,4
4,5
5,2
2,5
5,7
7,4
4,0
0,0
0,0
0,0
0,0
0,5
5,5
5,3
3,3
3,5
5,6
6,0
0,0
0,0
0,7
7,0
0,0
0,0
0,5
5,0
0,0
0,0
0,0
0,0
0,1
1,5
5,5
5,454
454,2
2,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,784
784,4
4,4
4,4
4,5
5,4
4,4
4,73
73,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3
3,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4
4,28
28,9
9,59
59,4
4,13
13,4
4,4
4,292
292,5
5,4
4,9
9,22
22,151
151,4
4,4
4,5
5,4
4,4
4,256
256,5
5,389
389,0
0,2
2,0
0,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,2
2,5
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,3
3,3
3,5
5,5
5,0
0,0
0,0
0,0
0,0
0,4
4,0
0,4
4,5
5,0
0,1
1,34
34,2
2,1
1,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,7
7,3
3,2
2,2
2,3
3,1
1,440
440,5
5,4
4,5
5,0
0,5
5,4
4,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3
3,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4
4,4
4,0
0,0
0,0
0,0
0,1
1,2
2,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,1
1,3
3,5
5,16
16,6
6,1
1,3
3,40
40,153
153,5
5,3
3,0
0,79
79,6
6,120
120,17
17,0
0,3
3,4
4,1
1,5
5,2
2,2
2,6
6,618
618,5
5,3
3,5
5,6
6,7
7,1
1,8
8,4
4,6
6,3
3,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,3
3,5
5,5
5,4
4,2
2,8
8,1
1,4
4,1
1,3
3,4
4,3
3,3
3,4
4,3
3,5
5,14
14,104
104,5
5,4
4,5
5,3
3,0
0,4
4,5
5,3
3,1
1,128
128,5
5,202
202,5
5,3
3,7
7,5
5,6
6,3
3,5
5,3
3,0
0,0
0,6
6,5
5,10
10,8
8,3
3,5
5,5
5,0
0,1
1,1
1,4
4,3
3,3
3,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,2
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1568
1568,4
4,2
2,5
5,3
3,4
4,4
4,4
4,0
0,4
4,1033
1033,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,157
157,204
204,3
3,3
3,48
48,1
1,3
3,0
0,3
3,374
374,82
82,271
271,66
66,4
4,3
3,3
3,1
1,4
4,0
0,0
0,0
0,2
2,0
0,0
0,0
0,4
4,3
3,4
4,4
4,0
0,0
0,0
0,4
4,0
0,1
1,3
3,1
1,4
4,0
0,4
4,4
4,5
5,3
3,145
145,3
3,4
4,3
3,4
4,3
3,3
3,3
3,1
1,45
45,4
4,5
5,741
741,26
26,10
10,0
0,4
4,6
6,9
9,0
0,0
0,0
0,0
0,3
3,5
5,6
6,6
6,3
3,4
4,4
4,3
3,6
6,61
61,14
14,5
5,28
28,125
125,226
226,5
5,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4
4,0
0,4
4,5
5,3
3,5
5,784
784,3
3,4
4,5
5,5
5,0
0,5
5,4
4,0
0,5
5,0
0,0
0,3
3,0
0,0
0,1
1,0
0,0
0,4
4,0
0,0
0,3
3,0
0,0
0,4
4,0
0,0
0,6
6,0
0,0
0,4
4,0
0,0
0,3
3,0
0,0
0,0
0,0
0,0
0,2
2,0
0,0
0,3
3,0
0,0
0,6
6,0
0,0
0,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,4
4,0
0,0
0,3
3,0
0,0
0,4
4,0
0,1
1,6
6,0
0,0
0,0
0,0
0,0
0,6
6,0
0,0
0,0
0,0
0,0
0,5
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,11
11,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,5
5,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,3
3,0
0,0
0,0
0,0
0,5
5,0
0,0
0,0
0,0
0,0
0,3
3,0
0,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,0
0,3
3,0
0,0
0,0
0,0
0,0
0,3
3,0
0,0
0,0
0,1
1,0
0,3
3,0
0,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,0
0,4
4,0
0,0
0,0
0,0
0,0
0,3
3,0
0,0
0,0
0,0
0,0
0,0
0,10
10,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,616
616,0
0,3
3,5
5,180
180,89
89,4
4,4
4,6
6,90
90,5
5,4
4,4
4,3
3,4
4,4
4,0
0,5
5,5
5,0
0,6
6,2
2,8
8,3
3,5
5,0
0,0
0,0
0,0
0,559
559,4
4,0
0,0
0,0
0,5
5,0
0,4
4,14
14,71
71,5
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
7,0
0,5
5,5
5,125
125,80
80,0
0,0
0,6
6,6
6,4
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,164
164,3794
3794,4
4,5
5,5
5,4
4,4
4,8
8,5
5,6
6,1
1,3
3,5
5,5
5,3
3,5
5,4
4,5
5,3
3,7
7,3
3,6
6,2
2,1
1,4
4,4
4,144
144,3
3,4
4,5
5,3
3,2519
2519,4
4,4
4,4
4,4
4,4
4,4
4,4
4,6
6,25
25,330
330,5
5,2
2,745
745,4
4,5
5,9
9,5
5,10
10,4
4,3
3,6
6,4
4,6
6,3
3,4
4,6
6,8
8,3
3,4
4,5
5,3
3,6
6,2828
2828,4
4,38
38,43
43,4
4,3
3,4
4,6
6,3
3,3
3,4
4,4
4,4
4,1314
1314,3
3,5
5,2
2,4
4,6
6,3
3,3
3,4
4,3
3,6
6,5
5,22
22,5
5,3
3,3
3,4
4,5
5,7
7,3
3,4
4,4
4,6
6,4
4,5
5,5
5,5
5,5
5,5
5,5
5,5
5,6
6,2835
2835,2
2,4
4,4
4,3
3,4
4,4
4,4
4,2
2,3
3,4
4,4
4,4
4,4
4,4
4,3
3,3
3,4
4,5
5,5
5,2
2,3
3,11
11,7
7,6
6,7
7,4
4,5
5,31
31,5
5,4
4,4
4,3
3,4
4,5
5,8
8,5
5,6
6,4
4,3
3,5
5,4
4,3
3,8
8,5
5,4
4,4
4,1157
1157,3
3,4
4,14
14,4
4,7
7,1460
1460,4
4,680
680,4
4,712
712,5
5,4
4,3367
3367,9
9,10
10,9
9,10
10,9
9,9
9,10
10,9
9,10
10,9
9,9
9,10
10,9
9,9
9,8
8,10
10,671
671,4
4,4
4,5
5,4
4,6
6,4
4,4
4,3
3,3
3,4
4,6
6,4
4,4
4,4
4,49
49,5
5,12
12,3
3,4
4,2
2,4
4,4
4,4
4,5
5,4
4,4
4,4
4,2
2,4
4,5
5,7
7,5
5,4
4,3
3,4
4,3
3,4
4,5
5,5
5,2
2,2
2,6
6,3
3,4
4,5
5,2
2,5
5,4
4,1
1,6
6,7
7,4
4,5
5,2
2,4
4,3
3,4
4,25
25,1179
1179,3
3,4
4,4
4,5
5,4
4,5
5,3
3,7
7,2
2,8
8,4
4,4
4,4
4,3
3,4
4,4
4,3
3,4
4,5
5,3
3,3
3,3
3,2
2,11
11,4
4,3
3,5
5,6
6,5
5,4
4,3
3,5
5,4
4,4
4,4
4,2
2,4
4,5
5,5
5,5
5,5
5,8
8,4
4,8
8,4
4,3
3,4
4,4
4,3
3,5
5,4
4,4
4,7
7,3
3,7
7,4
4,4
4,3
3,5
5,4
4,4
4,1
1,5
5,5
5,4
4,3
3,3
3,6
6,4
4,3
3,4
4,4
4,5
5,4
4,3
3,94
94,4
4,4
4,3
3,4
4,4
4,163
163,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,5
5,4
4,3
3,4
4,4
4,4
4,4
4,8
8,4
4,5
5,5
5,6
6,5
5,5
5,5
5,677
677,5
5,5
5,5
5,5
5,5
5,6
6,5
5,2061
2061,3
3,3
3,3
3,4
4,3
3,3
3,4
4,1186
1186,4
4,4
4,4
4,1235
1235,4
4,2
2,3
3,5
5,4
4,4
4,6
6,4
4,4
4,4
4,6
6,4
4,7
7,5
5,4
4,3
3,1476
1476,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,4
4,5204
5204,5
5,4
4,7
7,3
3,4
4,5
5,4
4,5
5,4
4,7
7,5
5,4
4,122
122,15
15,47
47,1317
1317,5
5,5
5,7
7,5
5,3
3,4
4,5
5,5
5,10
10,5
5,4
4,6
6,3
3,4
4,6
6,3
3,4
4,8
8,3
3,3
3,6
6,5
5,4
4,7
7,4
4,5
5,4
4,5
5,3
3,3
3,5
5,4
4,8
8,4
4,5
5,6
6,1437
1437,25
25,7
7,4
4,6
6,6
6,5
5,5
5,3
3,5
5,4
4,4
4,3
3,4
4,4
4,5
5,4
4,4
4,7
7,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,8514
8514,5
5,2
2,4
4,3
3,5
5,4
4,5
5,5
5,5
5,5
5,4
4,4
4,4
4,3
3,6
6,4
4,4
4,395
395,45
45,4
4,5
5,23
23,70
70,3
3,7
7,4
4,3
3,4
4,4
4,5
5,4
4,4
4,3
3,4
4,5
5,4
4,4
4,4
4,5
5,5
5,3
3,5
5,3
3,4
4,5
5,4
4,4
4,3
3,5
5,4
4,4
4,3
3,5
5,3
3,5
5,5
5,4
4,1
1,4
4,3
3,4
4,4
4,3
3,4
4,3
3,5
5,4
4,48
48,4
4,3
3,4
4,5
5,5
5,4
4,3
3,4
4,3
3,4
4,5
5,4
4,4
4,4
4,4
4,4
4,3
3,5
5,4
4,3
3,4
4,4
4,5
5,3
3,4
4,4
4,5
5,3
3,4
4,6
6,4
4,3
3,3
3,5
5,4
4,4
4,4
4,4
4,4
4,7
7,4
4,4
4,7
7,4
4,4
4,4
4,4
4,2
2,4
4,3
3,4
4,4
4,4
4,6
6,4
4,5
5,5
5,4
4,3
3,5
5,5
5,3
3,3
3,3
3,6
6,4
4,6
6,4
4,1
1,4
4,5
5,4
4,4
4,2
2,4
4,4
4,3
3,3
3,5
5,3
3,4
4,4
4,5
5,3
3,3
3,4
4,4
4,4
4,4
4,4
4,4
4,6
6,3
3,5
5,5
5,4
4,7
7,3
3,4
4,4
4,3
3,3
3,267
267,4
4,5
5,4
4,5
5,2
2,3
3,4
4,2
2,5
5,5
5,6
6,4
4,4
4,5
5,4
4,6
6,4
4,2
2,4
4,4
4,3
3,5
5,3
3,17
17,5
5,4
4,7
7,4
4,4
4,3
3,4
4,5
5,4
4,6
6,5
5,23
23,7
7,3
3,4
4,5
5,5
5,4
4,4
4,4
4,4
4,5
5,62
62,4
4,4
4,4
4,7
7,3
3,5
5,4
4,5
5,3
3,5
5,5
5,4
4,3
3,4
4,4
4,5
5,5
5,4
4,5
5,5
5,3
3,2
2,2
2,3
3,3
3,7
7,4
4,4
4,4
4,4
4,7
7,4
4,3
3,4
4,4
4,4
4,6
6,8
8,5
5,4
4,4
4,6
6,5
5,3
3,4
4,4
4,4
4,5
5,4
4,4
4,4
4,4
4,3
3,4
4,5
5,4
4,4
4,4
4,6
6,4
4,4
4,4
4,5
5,4
4,4
4,34
34,4
4,5
5,5
5,4
4,4
4,4
4,3
3,4
4,4
4,4
4,6
6,4
4,3
3,3
3,3
3,4
4,4
4,4
4,3
3,6
6,7
7,4
4,1
1,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,3
3,3
3,4
4,6
6,4
4,4
4,2
2,4
4,5
5,3
3,3
3,4
4,4
4,4
4,4
4,4
4,0
0,5
5,4
4,4
4,3
3,3
3,4
4,4
4,4
4,3
3,4
4,4
4,4
4,4
4,4
4,3
3,5
5,4
4,3
3,5
5,4
4,4
4,5
5,5
5,5
5,5
5,4
4,3
3,4
4,3
3,4
4,4
4,3
3,4
4,4
4,5
5,4
4,4
4,4
4,4
4,5
5,4
4,4
4,4
4,4
4,4
4,3
3,4
4,5
5,4
4,4
4,6
6,3
3,4
4,4
4,1630
1630,7
7,5
5,5
5,6
6,4
4,4
4,4
4,4
4,4
4,26
26,3
3,8
8,4
4,5
5,4
4,4
4,6
6,6
6,4
4,4
4,4
4,4
4,2
2,5
5,810
810,3
3,4
4,18
18,3
3,4
4,378
378,4
4,3
3,3
3,5
5,4
4,3
3,4
4,5
5,4
4,5
5,4
4,5
5,3
3,4
4,5
5,4
4,4
4,5
5,3
3,4
4,3
3,4
4,458
458,5
5,2
2,3
3,4
4,5
5,3
3,5
5,3
3,3
3,5
5,5
5,960
960,4
4,4
4,9
9,3
3,2
2,4
4,4
4,9
9,108
108,6
6,6
6,6
6,7
7,6
6,6
6,6
6,6
6,6
6,6
6,6
6,7
7,6
6,6
6,6
6,3
3,9
9,7
7,0
0,7
7,3
3,4
4,681
681,4
4,5
5,4
4,402
402,4
4,3
3,5
5,4
4,5
5,8
8,2
2,6
6,4
4,9
9,3
3,5
5,5
5,6
6,5
5,17
17,8
8,6
6,7
7,7
7,7
7,6
6,7
7,7
7,7
7,6
6,7
7,7
7,7
7,6
6,7
7,7
7,6
6,5
5,3
3,6
6,10
10,4
4,4
4,4
4,3
3,6
6,3
3,4
4,4
4,4
4,3
3,3
3,4
4,3
3,144
144,4
4,3
3,3
3,4
4,3
3,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,5
5,0
0,4
4,3
3,3
3,5
5,3
3,4
4,4
4,3
3,54
54,7
7,5
5,5
5,4
4,4
4,8
8,178
178,8
8,7
7,4
4,39
39,16
16,74
74,4
4,4
4,7
7,7
7,5
5,4
4,4
4,506
506,3
3,4
4,4
4,3
3,5
5,4
4,2
2,4
4,3
3,3
3,25
25,4
4,104
104,14
14,5
5,3
3,4
4,5
5,8
8,5
5,3
3,5
5,5
5,5
5,3
3,4
4,4
4,5
5,3
3,3
3,6
6,5
5,4
4,4
4,6
6,4
4,5
5,5
5,5
5,4
4,7
7,5
5,4
4,3
3,5
5,5
5,3
3,4
4,4
4,6
6,4
4,6
6,3
3,3
3,139
139,7
7,4
4,18
18,16
16,4
4,4
4,4
4,8
8,3
3,137
137,9
9,4
4,4
4,4
4,4
4,4
4,5
5,5
5,20
20,20
20,89
89,3
3,2
2,2
2,5
5,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,3
3,4
4,3
3,3
3,3
3,1
1,6
6,4
4,0
0,4
4,4
4,4
4,4
4,6
6,5
5,4
4,4
4,463
463,5
5,4
4,3
3,3
3,4
4,3
3,4
4,4
4,3
3,4
4,4
4,3
3,4
4,4
4,4
4,5
5,100
100,3
3,4
4,4
4,3
3,3
3,4
4,3
3,3
3,2
2,0
0,4
4,7
7,4
4,4
4,2
2,34
34,5
5,4
4,7
7,70
70,3
3,5
5,4
4,5
5,4
4,4
4,3
3,2
2,3
3,4
4,18
18,5
5,7
7,15
15,5
5,6
6,4
4,5
5,4
4,10
10,7
7,2
2,3
3,3
3,5
5,7
7,5
5,5
5,4
4,5
5,4
4,4
4,4
4,5
5,4
4,5
5,4
4,4
4,4
4,3
3,7
7,193
193,7
7,6
6,6
6,6
6,6
6,6
6,6
6,6
6,7
7,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,7
7,6
6,6
6,6
6,6
6,6
6,6
6,6
6,7
7,6
6,6
6,6
6,6
6,6
6,6
6,6
6,7
7,6
6,6
6,6
6,6
6,6
6,6
6,6
6,7
7,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,7
7,6
6,0
0,6
6,3
3,6
6,131
131,3
3,3
3,6
6,5
5,5
5,5
5,3
3,4
4,4
4,4
4,4
4,4
4,4
4,6
6,4
4,4
4,5
5,685
685,8
8,3
3,4
4,2
2,136
136,4
4,26
26,3
3,0
0,53
53,4
4,4
4,4
4,4
4,4
4,30
30,5
5,79
79,4
4,147
147,4
4,4
4,353
353,4
4,3
3,118
118,4
4,5
5,4
4,5
5,4
4,6
6,5
5,278
278,5
5,5
5,32
32,4
4,5
5,3
3,3
3,4
4,4
4,5
5,250
250,57
57,5
5,7
7,6
6,4
4,5
5,4
4,4
4,4
4,4
4,4
4,5
5,4
4,4
4,5
5,4
4,4
4,25
25,3
3,44
44,42
42,534
534,4
4,3
3,8
8,7
7,4
4,7
7,6
6,4
4,4
4,4
4,4
4,4
4,5
5,3
3,5
5,7
7,5
5,21
21,4
4,4
4,5
5,4
4,4
4,4
4,4
4,4
4,2
2,4
4,132
132,5
5,4
4,3
3,5
5,5
5,2
2,4
4,6
6,2
2,6
6,4
4,3
3,10
10,2
2,4
4,3
3,2
2,5
5,10
10,5
5,4
4,192
192,4
4,3
3,4
4,4
4,4
4,5
5,6
6,4
4,8
8,5
5,4
4,7
7,6
6,4
4,4
4,2
2,5
5,3
3,17
17,4
4,4
4,4
4,5
5,4
4,4
4,45
45,5
5,4
4,5
5,5
5,7
7,6
6,5
5,5
5,4
4,7
7,4
4,6
6,4
4,13
13,5
5,6
6,4
4,1
1,3
3,5
5,5
5,5
5,2
2,3
3,2
2,2
2,2
2,2
2,2
2,433
433,2
2,3
3,2
2,2
2,2
2,2
2,2
2,2
2,3
3,4
4,3
3,3
3,4
4,3
3,4
4,3
3,4
4,3
3,4
4,0
0,8
8,6
6,5
5,3
3,2
2,2
2,2
2,2
2,3
3,2
2,17
17,2
2,3
3,4
4,4
4,2
2,5
5,263
263,55
55,1
1,13
13,1
1,12
12,4
4,7
7,7
7,3
3,2
2,5
5,1
1,3
3,13
13,5
5,6
6,2
2,5
5,3
3,5
5,4
4,3
3,5
5,3
3,6
6,5
5,4
4,4
4,3
3,5
5,4
4,3
3,4
4,4
4,4
4,4
4,4
4,3
3,3
3,4
4,5
5,4
4,6
6,5
5,4
4,5
5,5
5,150
150,4
4,4
4,6
6,6
6,7
7,5
5,4
4,21
21,3
3,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,6
6,4
4,5
5,4
4,4
4,3
3,3
3,4
4,15
15,4
4,6
6,2
2,4
4,8
8,11
11,4
4,5
5,6
6,4
4,4
4,6
6,3
3,6
6,3
3,22
22,6
6,4
4,4
4,4
4,4
4,5
5,440
440,3
3,4
4,4
4,3
3,5
5,8
8,7
7,5
5,5
5,5
5,23
23,3
3,5
5,2
2,3
3,3
3,2
2,4
4,3
3,5
5,3
3,4
4,3
3,4
4,19
19,5
5,155
155,3
3,4
4,9
9,4
4,3
3,3
3,3
3,3
3,3
3,4
4,7
7,2
2,3
3,3
3,4
4,4
4,3
3,2
2,4
4,4
4,3
3,5
5,4
4,12
12,72
72,17
17,4
4,4
4,4
4,2
2,3
3,3
3,43
43,4
4,4
4,3
3,13
13,2
2,1
1,2
2,162
162,4
4,4
4,114
114,5
5,5
5,5
5,5
5,5
5,4
4,3
3,4
4,4
4,4
4,15
15,4
4,5
5,2
2,1
1,3
3,485
485,4
4,5
5,5
5,4
4,4
4,4
4,7
7,6
6,5
5,7
7,4
4,4
4,4
4,4
4,5
5,2
2,3
3,4
4,4
4,4
4,3
3,3
3,3
3,3
3,5
5,6
6,4
4,4
4,4
4,5
5,6
6,5
5,3
3,77
77,4
4,236
236,72
72,5
5,39
39,5
5,0
0,3
3,0
0,7
7,0
0,5
5,0
0,4
4,0
0,5
5,0
0,4
4,0
0,4
4,0
0,4
4,0
0,4
4,0
0,4
4,0
0,5
5,5
5,4
4,3
3,4
4,3
3,3
3,5
5,7
7,5
5,4
4,357
357,6
6,10
10,350
350,5
5,22
22,14
14,43
43,29
29,8
8,4
4,5
5,4
4,3
3,2
2,4
4,4
4,6
6,4
4,3
3,5
5,3
3,4
4,4
4,4
4,3
3,5
5,4
4,4
4,3
3,7
7,3
3,4
4,4
4,4
4,5
5,4
4,3
3,7
7,3
3,5
5,6
6,3
3,5
5,5
5,4
4,4
4,4
4,4
4,7
7,3
3,4
4,4
4,5
5,60
60,4
4,4
4,5
5,4
4,4
4,4
4,3
3,4
4,4
4,4
4,8
8,2
2,4
4,4
4,5
5,4
4,4
4,6
6,5
5,4
4,5
5,4
4,4
4,7
7,9
9,5
5,6
6,18
18,3
3,5
5,4
4,5
5,4
4,4
4,5
5,4
4,4
4,5
5,4
4,5
5,4
4,5
5,4
4,4
4,5
5,4
4,5
5,4
4,5
5,4
4,5
5,4
4,5
5,4
4,4
4,5
5,4
4,5
5,4
4,4
4,5
5,4
4,5
5,4
4,5
5,4
4,4
4,5
5,4
4,4
4,5
5,4
4,5
5,4
4,4
4,5
5,4
4,5
5,4
4,4
4,5
5,4
4,5
5,4
4,100
100,4
4,5
5,4
4,5
5,4
4,3
3,5
5,4
4,4
4,2
2,4
4,4
4,3
3,9
9,1
1,8
8,4
4,4
4,2
2,3
3,4
4,512
512,5
5,4
4,4
4,3
3,5
5,4
4,3
3,4
4,3
3,3
3,4
4,3
3,3
3,3
3,4
4,8
8,3
3,4
4,7
7,4
4,4
4,3
3,4
4,7
7,4
4,4
4,5
5,4
4,38
38,7
7,3
3,4
4,3
3,4
4,4
4,2
2,6
6,4
4,4
4,8
8,4
4,3
3,5
5,6
6,4
4,4
4,5
5,7
7,4
4,4
4,4
4,5
5,4
4,4
4,6
6,4
4,5
5,4
4,5
5,3
3,4
4,4
4,7
7,11
11,0
0,0
0,4
4,3
3,3
3,74
74,399
399,15
15,5
5,2
2,5
5,3
3,4
4,4
4,4
4,2
2,95
95,420
420,9
9,10
10,5
5,5
5,6
6,6
6,9
9,6
6,4
4,6
6,20
20,6
6,8
8,3
3,3
3,43
43,4
4,2
2,4
4,4
4,5
5,4
4,13
13,9
9,6
6,3
3,3
3,6
6,7
7,5
5,5
5,1
1,5
5,59
59,150
150,3
3,2
2,3
3,3
3,2
2,3
3,3
3,3
3,2
2,3
3,3
3,2
2,3
3,3
3,2
2,6
6,2
2,3
3,3
3,8
8,4
4,3
3,2
2,12
12,3
3,3
3,2
2,3
3,2
2,3
3,2
2,4
4,12
12,3
3,9
9,4
4,0
0,4
4,4
4,3
3,4
4,7
7,4
4,5
5,3
3,4
4,5
5,4
4,4
4,4
4,10
10,5
5,3
3,4
4,5
5,6
6,4
4,14
14,5
5,5
5,4
4,4
4,3
3,4
4,4
4,2
2,4
4,6
6,4
4,4
4,4
4,4
4,4
4,5
5,4
4,5
5,4
4,8
8,6
6,4
